movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords
11431,tt0332047,Fever Pitch,6.208,714,Released,2005-04-06,30000000,50500000,1.4802,104,en,"Romance, Comedy","ELC Productions, Alan Greenspan Productions, Mars Media Beteiligungs, Fox 2000 Pictures, Flower Films, Wildgaze Films",Peter Farrelly,"Drew Barrymore, Jimmy Fallon, Jason Spevack","sports, workaholic, baseball, affectation, fanatic, relationship problems, death of father, teacher, curse, dating, man child, red sox, fenway park, group of friends, uncle nephew relationship, nostalgic, boyfriend girlfriend relationship, baseball stadium, world series, angry, major league baseball (mlb), egotistical, hilarious, whimsical, amused, antagonistic, empathetic, sympathetic, season tickets, working toward job promotion"
11006,tt0076729,Smokey and the Bandit,6.96,736,Released,1977-05-26,4300000,126700000,2.9758,96,en,"Action, Adventure, Comedy",Universal Pictures,Hal Needham,"Burt Reynolds, Sally Field, Jerry Reed","friendship, sheriff, dancer, smuggling (contraband), escape, 1970s, texas, anti hero, coca-cola, speed, hamburger, bride, beer, biker, road trip, cop, truck, money, double cross, driver, road movie, absurdism, radio cb, transparent"
9469,tt0124718,He Got Game,6.7,727,Released,1998-05-01,25000000,21567853,1.8154,136,en,Drama,"40 Acres and a Mule Filmworks, Touchstone Pictures",Spike Lee,"Denzel Washington, Ray Allen, Rosario Dawson","prison, parent child relationship, forgiveness, homicide, release from prison, begnadigung, affectation, college, basketball, angry, didactic, dramatic, admiring, adoring, familiar, sympathetic, african american family"
9070,tt0113820,Mighty Morphin Power Rangers: The Movie,5.834,712,Released,1995-06-30,15000000,66433194,2.2297,96,en,"Action, Adventure, Science Fiction, Fantasy","Saban Entertainment, 20th Century Fox, Toei Company, Fox Family Films",Bryan Spicer,"David Yost, Steve Cardenas, Amy Jo Johnson","superhero team, ethnic diversity, mmpr, absurd, amused, antagonistic, enthusiastic"
668482,tt3447590,Roald Dahl's Matilda the Musical,6.8,741,Released,2022-11-25,25000000,37289659,4.4801,117,en,"Family, Comedy, Fantasy","Working Title Films, The Roald Dahl Story Company",Matthew Warchus,"Alisha Weir, Emma Thompson, Lashana Lynch","child abuse, corruption, library, magic, circus, musical, child prodigy, based on play or musical, telekinesis, remake, parenting, based on children's book, fantasy sequence, escape artist, precocious child, evil dictator, acrobats, bad parenting, female child abuser, kid genius, abusive family, magical realism"
44147,tt1235189,Wild Target,6.428,723,Released,2010-06-17,8000000,3453043,1.0294,98,en,"Action, Comedy","Regent Capital, Magic Light Pictures, CinemaNX, Isle of Man Film, EFD Films, Matador Pictures, Cinema Four, Honest Engine Films",Jonathan Lynn,"Bill Nighy, Emily Blunt, Rupert Grint","mother, assassin, london, england, robbery, hitman, gangster, detective, insomnia, apprentice, remake, revenge, murder, art, surveillance"
15739,tt0083564,Annie,6.529,715,Released,1982-05-21,35000000,57063861,3.4126,127,en,"Comedy, Drama, Family","Columbia Pictures, Rastar Productions",John Huston,"Aileen Quinn, Albert Finney, Carol Burnett","child abuse, musical, based on play or musical, based on comic, billionaire, little girl, orphan, whistle, child's point of view, chrysler building, rockettes, locket, female child abuser, ambiguous, amused"
9592,tt0470055,Open Water 2: Adrift,5.5,683,Released,2006-07-10,1200000,6816129,1.3188,94,en,"Drama, Horror, Thriller","Peter Rommel Productions, Orange Pictures, UFA, Shotgun Pictures",Hans Horn,"Susan May Pratt, Eric Dane, Richard Speight Jr.","school friend, mexico, baby, drowning, loss of loved one, yacht, shark, desperate"
11589,tt0065938,Kelly's Heroes,7.351,744,Released,1970-06-22,4000000,5200000,2.1648,144,en,"Adventure, Comedy, War","Katzka-Loeb, Avala Film, Metro-Goldwyn-Mayer",Brian G. Hutton,"Clint Eastwood, Telly Savalas, Don Rickles","gold, armor, world war ii, campaign, tank, us army, colonel, front, lieutenant, lighthearted, bold"
191714,tt2350496,The Lunchbox,7.3,723,Released,2013-09-20,3400000,17240000,1.9638,104,hi,"Drama, Romance","DAR Motion Pictures, Asap Films, Sikhya Entertainment, National Film Development Corporation of India, Rohfilm, Cine Mosaic, ARTE France Cinéma, Dharma Productions, Nittin Keni Creations, UTV Motion Pictures",Ritesh Batra,"Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui","housewife, mumbai (bombay), india, food, tiffin, gastronomia, indian cuisine, bollywood"
467909,tt1321510,In the Heights,7.1,730,Released,2021-06-10,55000000,43000000,2.7557,143,en,"Drama, Romance","Likely Story, Scott Sanders Productions, 5000 Broadway Productions, Barrio Grrrl!, Endeavor Content",Jon M. Chu,"Anthony Ramos, Corey Hawkins, Leslie Grace","musical, based on play or musical, love, aftercreditsstinger"
144789,tt2243389,I'm So Excited!,5.72,683,Released,2013-03-08,5000000,11724119,0.8442,90,es,Comedy,El Deseo,Pedro Almodóvar,"Antonio Banderas, Penélope Cruz, Coté Soler","airplane, madrid, spain, lgbt, gay theme"
8069,tt0062711,Barbarella,5.966,754,Released,1968-10-10,9000000,2500000,2.4718,98,en,"Science Fiction, Adventure, Comedy, Fantasy, Action","Paramount Pictures, DDL Cinematografica, Marianne Productions",Roger Vadim,"Jane Fonda, John Phillip Law, Anita Pallenberg","sexual fantasy, alien planet, distant future, female mercenary"
17379,tt0408985,Last Holiday,7.193,781,Released,2006-01-13,45000000,38399961,3.2354,112,en,"Adventure, Comedy, Drama","Paramount Pictures, ImageMovers",Wayne Wang,"Queen Latifah, LL Cool J, Timothy Hutton","hotel, new year's eve, holiday, department store, cooking, new orleans, louisiana, austria, vacation, terminal illness, remake, dying woman, avalanche, saleswoman, luxury hotel, change of heart, narcissist, hotel clerk, winter vacation, christmas, snooping, czech republic, introvert, hotel employee, celebrity cameo"
11227,tt0473753,Angel-A,6.965,731,Released,2005-12-21,15000000,9995168,1.1282,91,fr,"Romance, Comedy, Drama, Fantasy","EuropaCorp, TF1 Films Production, Apipoulaï Prod, Sofica EuropaCorp",Luc Besson,"Jamel Debbouze, Rie Rasmussen, Gilbert Melki","paris, france, angel, seine, angel-a"
10413,tt0107711,Nowhere to Run,6.358,731,Released,1993-01-15,15000000,64000000,2.6347,94,en,"Action, Drama, Thriller, Romance","Columbia Pictures, Adelson-Baumgarten Productions",Robert Harmon,"Jean-Claude Van Damme, Rosanna Arquette, Kieran Culkin","prisoner, fight, liberation, shelter"
3902,tt0368794,I'm Not There,6.54,723,Released,2007-10-01,20000000,4001121,1.8892,135,en,"Drama, Music","Endgame Entertainment, Killer Films, John Wells Productions, John Goldwyn Productions, VIP Medienfonds 4, Rising Star Productions, Grey Water Park Productions",Todd Haynes,"Christian Bale, Cate Blanchett, Marcus Carl Franklin","rock 'n' roll, advancement, john f. kennedy, success, beatnik, biography, motorcycle crash, nostalgic, complex, antagonistic, audacious, bold, wry"
10019,tt0093493,Mannequin,6.9,759,Released,1987-02-13,6000000,42700000,4.1992,89,en,"Comedy, Romance, Fantasy","Gladden Entertainment, 20th Century Fox, The Cannon Group",Michael Gottlieb,"Andrew McCarthy, Kim Cattrall, Estelle Getty","new love, mannequin, department store, transformation, puppet, romcom, window dresser, mannequin come to life, adoring, comforting"
2259,tt0107151,The House of the Spirits,6.9,697,Released,1993-10-21,25000000,6265311,2.0638,140,en,"Romance, Drama","Costa do Castelo Filmes, House of Spirits Film, Constantin Film, Spring Creek Pictures",Bille August,"Meryl Streep, Glenn Close, Jeremy Irons","farm, central and south america, farm worker, paranormal phenomena, coup d'etat, santiago, chile, domestic violence, estate, clairvoyant, family estate, family chronicle"
6589,tt0467110,Underdog,5.545,719,Released,2007-08-03,25000000,65270477,2.5889,82,en,"Family, Action, Adventure, Comedy, Fantasy, Science Fiction","Walt Disney Pictures, Classic Media, Have No Fear Productions, Spyglass Entertainment, Maverick Films",Frederik Du Chau,"Jason Lee, Jim Belushi, Patrick Warburton","experiment, flying, police, superhero, secret lab, invention, loss of powers, dog, super power, duringcreditsstinger, research laboratory"
248705,tt2441982,The Visitors: Bastille Day,4.135,680,Released,2016-03-23,25868826,18552314,1.3746,110,fr,"Comedy, Fantasy",Gaumont,Jean-Marie Poiré,"Jean Reno, Christian Clavier, Franck Dubosc","nazi, castle, time travel, robespierre"
198,tt0035446,To Be or Not to Be,7.823,750,Released,1942-03-06,1200000,1500000,1.7467,99,en,"Comedy, War, Romance",Romaine Film Corporation,Ernst Lubitsch,"Carole Lombard, Jack Benny, Robert Stack","infidelity, london, england, airplane, nazi, love triangle, espionage, warsaw ghetto, jewish ghetto, polish resistance, parachuting, military officer, world war ii, dark comedy, adolf hitler, gay theme, theater"
630220,tt10816484,18 Presents,7.4,682,Released,2020-01-02,2500000,3486375,1.3089,110,it,"Drama, Family","Lucky Red, 3 Marys Entertainment, RAI Cinema, Vision Distribution, True Colours, Sky Group",Francesco Amato,"Vittoria Puccini, Benedetta Porcaroli, Edoardo Leo",
11509,tt0090022,Silverado,7.0,738,Released,1985-07-10,23000000,32192570,2.9991,133,en,"Western, Action",Columbia Pictures,Lawrence Kasdan,"Kevin Kline, Scott Glenn, Danny Glover","gunslinger, sheriff, saloon, fight, new mexico, horse, male friendship, prison escape, gunfight, wagon train, western town, two guns belt"
42194,tt0411951,Tekken,5.379,692,Released,2010-03-20,30000000,967000,5.4861,92,en,"Crime, Drama, Action, Thriller, Science Fiction","Namco, Crystal Sky Pictures, Warner Bros. Pictures, GAGA Communications, Warner Bros. Japan",Dwight H. Little,"Jonathan Patrick Foo, Kelly Overton, Cary-Hiroyuki Tagawa","martial arts, dystopia, based on video game, martial arts tournament, 2030s"
139567,tt1925431,Fire with Fire,5.677,685,Released,2012-08-31,20000000,2500277,1.2219,97,en,"Action, Crime, Drama, Thriller","Knightsbridge Entertainment, Industry Entertainment Partners, Grindstone Entertainment Group, Cheetah Vision, Mandalay Vision, Paradox Entertainment, EFO Films, Envision Entertainment, Voltage Pictures",David Barrett,"Josh Duhamel, Bruce Willis, Rosario Dawson","witness protection, u.s. marshal, murder, firefighter"
82687,tt1694020,The Guilt Trip,5.605,718,Released,2012-12-19,40000000,41863726,2.2731,95,en,Comedy,"Paramount Pictures, Skydance Media, Michaels-Goldwyn",Anne Fletcher,"Seth Rogen, Barbra Streisand, Yvonne Strahovski","mother, inventor, parent child relationship, road trip, guilt, woman director"
302,tt0324133,Swimming Pool,6.5,721,Released,2003-05-21,7800000,22441323,2.0556,102,en,"Crime, Thriller","France 2 Cinéma, Canal+, Fidélité Productions, Gimages, FOZ, Headforce Ltd., Focus Features, Celluloid Dreams",François Ozon,"Charlotte Rampling, Ludivine Sagnier, Charles Dance","dying and death, daughter, london, england, countryside, based on novel or book, subway, generations conflict, provence, country house, writing, innkeeper, swimming pool, inspiration, murder, author, writer, drugs, erotic thriller, sunbathing, crime fiction writer, bilingual, fantasy"
287590,tt2231489,Saint Seiya: Legend of Sanctuary,6.6,697,Released,2014-06-21,8000000,17150803,2.7958,93,ja,"Action, Animation, Fantasy","Toei Animation, Marza Animation Planet",Keiichi Sato,"Kaito Ishikawa, Ayaka Sasaki, Kenji Akabane","greek mythology, god, based on manga, reboot, adult animation, shounen, anime, 3d animation"
11293,tt0070510,Paper Moon,7.876,742,Released,1973-05-09,2500000,30900000,1.7302,102,en,"Comedy, Crime, Drama","The Directors Company, Saticoy Productions, Paramount Pictures",Peter Bogdanovich,"Tatum O'Neal, Ryan O'Neal, Madeline Kahn","friendship, funeral, missouri, bible, con man, carnival, great depression, aunt, road trip, kansas, usa, con, tween girl"
10479,tt0160797,Rules of Engagement,6.241,724,Released,2000-04-07,60000000,71000000,1.534,128,en,"War, Drama","Paramount Pictures, Seven Arts Pictures, Munich Film Partners & Company (MFP) ROE Production",William Friedkin,"Tommy Lee Jones, Samuel L. Jackson, Guy Pearce","vietnam veteran, court case, wound, colony, life-saver, lawyer"
133694,tt2091473,Promised Land,6.286,695,Released,2012-09-23,15000000,8100000,1.6837,106,en,Drama,"Image Nation Abu Dhabi, Focus Features, Media Farm, Sunday Night Productions, Pearl Street Films, Participant",Gus Van Sant,"Matt Damon, Frances McDormand, John Krasinski","small town, campaign, salesman, farmland, natural gas, fracking"
9037,tt0084021,Grease 2,5.2,691,Released,1982-06-11,13200000,15172313,1.9387,115,en,"Comedy, Music, Romance","Paramount Pictures, Fine Arts Films, Robert Stigwood Organization",Patricia Birch,"Maxwell Caulfield, Michelle Pfeiffer, Lorna Luft","musical, talent show, motorcycle, woman director"
9103,tt0117420,The Quest,6.145,732,Released,1996-04-19,30000000,57400547,2.4519,95,en,"Action, Adventure, Drama","Universal Pictures, Signature Pictures, MDP Worldwide, Selima Films AVV",Jean-Claude Van Damme,"Jean-Claude Van Damme, Roger Moore, James Remar","new york city, island, martial arts, himalaya mountain range, bare knuckle boxing, thailand, street artist, muay thai, kick boxing, period drama, underground fighting, action hero, straightforward"
10134,tt0097138,Cyborg,5.7,742,Released,1989-04-07,500000,10166459,3.1498,86,en,"Science Fiction, Action, Thriller, Adventure","The Cannon Group, Golan-Globus Productions",Albert Pyun,"Jean-Claude Van Damme, Deborah Richter, Vincent Klyn","future, new york city, martial arts, cyborg, post-apocalyptic future, mercenary, cyberpunk, anarchy, action hero, manhunt, vengeance"
77805,tt1426329,Lovelace,6.0,702,Released,2013-08-08,10000000,1585582,2.7273,92,en,Drama,"Helios-Filmproduktion, Animus Films, Millennium Media",Rob Epstein,"Amanda Seyfried, Sharon Stone, Robert Patrick","biography, based on true story, porn star, porn actress"
7942,tt0425413,Run Fatboy Run,6.198,692,Released,2007-09-06,10000000,33478921,0.8481,100,en,"Comedy, Romance","Entertainment Films, Material Entertainment, Beech Hill Films, Gold Circle Films",David Schwimmer,"Simon Pegg, Thandiwe Newton, Hank Azaria","new love, parent child relationship, pregnancy, fiancé, training, jogging, marathon, rent, wedding"
169209,tt2171867,Empire State,5.399,695,Released,2013-09-03,11000000,3639345,2.0901,94,en,"Action, Drama","Knightsbridge Entertainment, Grindstone Entertainment Group, EFO Films, Kind Hearts Entertainment",Dito Montiel,"Liam Hemsworth, Dwayne Johnson, Emma Roberts","heist, armored truck"
16620,tt0093378,La Bamba,7.254,725,Released,1987-07-24,6500000,54215416,3.1246,108,en,"Drama, Music","New Visions Pictures, Columbia Pictures",Luis Valdez,"Lou Diamond Phillips, Danielle von Zerneck, Elizabeth Peña","rock 'n' roll, biography, death, dying young, nostalgic, mexican american, marital rape, 1950s, romantic"
10497,tt0104779,Bitter Moon,7.111,778,Released,1992-09-02,5000000,1862805,3.721,139,en,"Thriller, Drama, Romance","R.P. Productions, Les Films Alain Sarde, Timothy Burrill Productions, Canal+",Roman Polanski,"Peter Coyote, Emmanuelle Seigner, Hugh Grant","marriage crisis, married couple, eroticism, cruise, wheelchair, longing, paralysis, sadomasochism, voyeurism"
44113,tt1423995,Stone,5.3,690,Released,2010-10-07,22000000,9479718,1.0159,105,en,"Drama, Thriller, Action, Mystery","Stone Productions, Mimran Schur Pictures, Holly Wiersma Productions, Millennium Media",John Curran,"Robert De Niro, Edward Norton, Milla Jovovich","prison, fire, manipulation, seduction, vegetarian, playground, deception, arson, parole, arsonist, convict, house fire"
11208,tt0324554,Wicker Park,6.829,694,Released,2004-09-03,30000000,13000000,1.5268,114,en,"Drama, Mystery, Romance, Thriller","Lakeshore Entertainment, Metro-Goldwyn-Mayer",Paul McGuigan,"Josh Hartnett, Rose Byrne, Matthew Lillard","love of one's life, leave, look-alike, intrigue"
