movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords,Profit,Year,Distance From Mean
166426,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,6.652,12181,Released,2017-05-23,230000000,795922298,12.4845,129,en,"Adventure, Action, Fantasy","Walt Disney Pictures, Jerry Bruckheimer Films, Infinitum Nihil",Joachim Rønning,"Johnny Depp, Javier Bardem, Geoffrey Rush","sea, ship, treasure map, sequel, artifact, pirate, period drama, monkey, swashbuckler, ghost, caribbean sea, aftercreditsstinger, trident",565922298,2017,499040977.6867352
384018,tt6806448,Fast & Furious Presents: Hobbs & Shaw,6.8,7333,Released,2019-08-01,200000000,760098996,16.6436,137,en,"Action, Adventure, Comedy","Chris Morgan Productions, Seven Bucks Productions, Universal Pictures",David Leitch,"Dwayne Johnson, Jason Statham, Idris Elba","london, england, biological weapon, secret organization, family clan, spin off, family reunion, buddy comedy, samoa, aftercreditsstinger, duringcreditsstinger, buddy movie, mother son relationship, father daughter relationship, brother sister relationship",560098996,2019,493217675.6867352
335797,tt3470600,Sing,7.112,8050,Released,2016-11-23,75000000,634151679,11.2869,107,en,"Animation, Comedy, Family, Music","Illumination, Universal Pictures, Fuji Television Network, dentsu",Garth Jennings,"Matthew McConaughey, Reese Witherspoon, Seth MacFarlane","anthropomorphism, singing, flood, singing competition, illumination, brisk",559151679,2016,492270358.6867352
842675,tt13539646,The Wandering Earth II,7.283,608,Released,2023-01-22,73800000,615023132,6.3813,173,zh,Science Fiction,"China Film Group Corporation, Guo Fan Culture and Media",Frant Gwo,"Andy Lau, Wu Jing, Yi Sha","space travel, space station, earth in peril, insecure, global threat, giant engine, global government",541223132,2023,474341811.6867352
277834,tt3521164,Moana,7.6,13001,Released,2016-10-13,150000000,690860472,5.5422,107,en,"Adventure, Comedy, Family, Animation","Walt Disney Pictures, Walt Disney Animation Studios",John Musker,"Auliʻi Cravalho, Dwayne Johnson, Rachel House","sailboat, sea, island, saving the world, ocean, cartoon, mythology, villain, musical, curse, sailor, aftercreditsstinger, demigod, polynesia, voyage, curious, pacific  ocean, quest, island life, animal sidekick, vibrant",540860472,2016,473979151.6867352
177677,tt2381249,Mission: Impossible - Rogue Nation,7.207,8999,Released,2015-07-23,150000000,682716636,11.1369,131,en,"Action, Adventure","Paramount Pictures, Bad Robot, Odin, Skydance Media",Christopher McQuarrie,"Tom Cruise, Jeremy Renner, Simon Pegg","mission, london, england, spy, morocco, villain, austria, europe, sequel, conspiracy, vienna, austria, vienna opera, based on tv series, amused",532716636,2015,465835315.6867352
216015,tt2322441,Fifty Shades of Grey,5.884,11941,Released,2015-02-11,40000000,569651467,21.369,125,en,"Drama, Romance, Thriller","Universal Pictures, Focus Features, Michael De Luca Productions, Trigger Street Productions",Sam Taylor-Johnson,"Dakota Johnson, Jamie Dornan, Jennifer Ehle","bad smell, based on novel or book, eroticism, perversion, spanking, billionaire, rich, bdsm, woman director, baffled",529651467,2015,462770146.6867352
385128,tt5433138,F9,7.054,7328,Released,2021-05-19,200000000,726229501,9.0768,143,en,"Action, Adventure, Crime","Original Film, One Race, Perfect Storm Entertainment, Universal Pictures, Roth-Kirschenbaum Films",Justin Lin,"Vin Diesel, Michelle Rodriguez, Tyrese Gibson","speed, family relationships, sequel, duringcreditsstinger, fast car, brother brother relationship, farcical",526229501,2021,459348180.6867352
370172,tt2382320,No Time to Die,7.365,6469,Released,2021-09-29,250000000,774153024,26.7932,163,en,"Action, Thriller, Adventure","EON Productions, Metro-Goldwyn-Mayer",Cary Joji Fukunaga,"Daniel Craig, Léa Seydoux, Rami Malek","based on novel or book, forgiveness, poison, spy, mi6, family, british secret service, parents, global threat, nanobots",524153024,2021,457271703.6867352
286217,tt3659388,The Martian,7.688,20086,Released,2015-09-30,108000000,631058917,11.8009,141,en,"Drama, Adventure, Science Fiction","Genre Films, TSG Entertainment, 20th Century Fox, Scott Free Productions",Ridley Scott,"Matt Damon, Jessica Chastain, Kristen Wiig","spacecraft, planet mars, based on novel or book, nasa, isolation, botanist, alone, survival, space, engineering, stranded, astronaut, struggle for survival, duringcreditsstinger, deep space, potatoes, 2030s, mars, awestruck, defiant",523058917,2015,456177596.6867352
263115,tt3315342,Logan,7.82,19551,Released,2017-02-28,97000000,619021436,12.2227,137,en,"Action, Drama, Science Fiction","Hutch Parker Entertainment, The Donners' Company, Genre Films, 20th Century Fox, Marvel Entertainment, TSG Entertainment",James Mangold,"Hugh Jackman, Dafne Keen, Patrick Stewart","future, experiment, immortality, self-destruction, cyborg, dystopia, superhero, mutant, road trip, based on comic, sequel, super power, neo-western, troubled past, aging superhero, life on the margin, dramatic, antagonistic, dignified",522021436,2017,455140115.6867352
616037,tt10648342,Thor: Love and Thunder,6.421,7850,Released,2022-07-06,250000000,760900000,13.522,119,en,"Fantasy, Action, Comedy","Marvel Studios, Kevin Feige Productions",Taika Waititi,"Chris Hemsworth, Natalie Portman, Christian Bale","hero, ex-girlfriend, superhero, greek mythology, based on comic, sequel, shadow, norse mythology, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), heroes, norse god, god of thunder, colorless, child abduction",510900000,2022,444018679.6867352
460555,tt6878882,Operation Red Sea,7.4,393,Released,2018-02-16,70000000,579330426,3.2435,138,zh,"Action, Thriller, War, Adventure","Bona Film Group, The P.L.A Navy Government TV Art Central of China, Star Dream Studio Media, Emperor Film Production, Film Fireworks Production, Zak Productions, Emperor Motion Pictures, Huaxia Film Distribution, Sun Entertainment Culture, Tao Piao Piao, China Film Co-Production Corp.",Dante Lam Chiu-Yin,"Zhang Yi, Johnny Huang, Hai Qing","red sea, historical fiction, desert, hostage situation, tank battle, uranium, peoples army, naval battleship",509330426,2018,442449105.6867352
284052,tt1211837,Doctor Strange,7.418,22449,Released,2016-10-25,180000000,676343174,14.2836,115,en,"Action, Adventure, Fantasy",Marvel Studios,Scott Derrickson,"Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams","magic, superhero, training, time, based on comic, sorcerer, doctor, neurosurgeon, wizard, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), suspenseful",496343174,2016,429461853.6867352
131634,tt1951266,The Hunger Games: Mockingjay - Part 2,6.898,12706,Released,2015-11-18,160000000,653428261,11.0376,137,en,"Action, Adventure, Science Fiction","Lionsgate, Color Force, Studio Babelsberg",Francis Lawrence,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth","strong woman, based on novel or book, revolution, dystopia, death match, based on young adult novel, antagonistic, bold, vibrant",493428261,2015,426546940.6867352
381890,tt4701660,The Mermaid,6.556,432,Released,2016-02-08,60720000,553810228,3.0221,93,zh,"Comedy, Fantasy, Romance","China Film Group Corporation, Alpha Pictures, Star Overseas, Shanghai New Culture Media Group Co Ltd, Beijing Enlight Pictures",Stephen Chow,"Lin Yun, Deng Chao, Kitty Zhang Yuqi",mermaid,493090228,2016,426208907.6867352
635302,tt11032374,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.212,4059,Released,2020-10-16,15700000,507119058,12.7959,117,ja,"Animation, Action, Fantasy, Thriller","ufotable, Aniplex, Shueisha, TOHO",Haruo Sotozaki,"Natsuki Hanae, Akari Kito, Hiro Shimono","fight, magic, supernatural, psychology, gore, sequel, coming of age, survival, tragedy, based on manga, demon, historical, family, mutilation, adult animation, dark fantasy, shounen, anime, taisho period",491419058,2020,424537737.6867352
363088,tt5095030,Ant-Man and the Wasp,6.9,13512,Released,2018-07-04,140000000,622674139,8.9594,119,en,"Action, Adventure, Science Fiction",Marvel Studios,Peyton Reed,"Paul Rudd, Evangeline Lilly, Michael Douglas","van, dreams, insect, flying, chase, fight, superhero, ant, nuclear missile, shrinking, based on comic, giant insect, sequel, flashback, house arrest, alternate dimension, tragic villain, laboratory, fugitive, school, miniaturization, montage, toy car, giant man, female villain, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), giant, action hero, father daughter relationship, mother daughter relationship",482674139,2018,415792818.6867352
313369,tt3783958,La La Land,7.899,17213,Released,2016-12-01,30000000,509183536,19.3487,129,en,"Comedy, Drama, Romance, Music","Summit Entertainment, Gilbert Films, Impostor Pictures, Marc Platt Productions",Damien Chazelle,"Ryan Gosling, Emma Stone, John Legend","dancing, dance, jazz, musical, ambition, casting, coffee shop, jazz club, traffic jam, hollywood, los angeles, california, pianist, pier, audition, valentine's day, planetarium, aspiring actor, movie set, sunset, one woman show, pool party, griffith observatory, romantic, exuberant, tragic",479183536,2016,412302215.6867352
338952,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,6.847,10995,Released,2018-11-14,200000000,654900000,5.4839,134,en,"Fantasy, Adventure","Warner Bros. Pictures, Heyday Films",David Yates,"Eddie Redmayne, Katherine Waterston, Dan Fogler","witch, new york city, paris, france, magic, school of witchcraft, sequel, prison escape, old flame, wizard, magical creature, 1920s, based on young adult novel, good versus evil, dark magic, follower",454900000,2018,388018679.6867352
400155,tt5220122,Hotel Transylvania 3: Summer Vacation,6.851,4477,Released,2018-06-28,80000000,528600000,8.2319,97,en,"Animation, Comedy, Family, Fantasy","Columbia Pictures, Sony Pictures Animation, MRC",Genndy Tartakovsky,"Adam Sandler, Andy Samberg, Selena Gomez","monster, vampire, vacation, cruise ship, summer vacation, dracula",448600000,2018,381718679.6867352
150689,tt1661199,Cinderella,6.824,7140,Released,2015-03-06,95000000,543514353,15.1777,105,en,"Romance, Fantasy, Family, Drama","Walt Disney Pictures, Genre Films, Beagle Pug Films, Allison Shearmur Productions",Kenneth Branagh,"Lily James, Cate Blanchett, Richard Madden","magic, kingdom, fairy tale, prince, royalty, orphan, lost shoe, evil stepmother, based on fairy tale, retelling, live action and animation, live action remake",448514353,2015,381633032.6867352
360920,tt2709692,The Grinch,6.859,4137,Released,2018-11-08,75000000,508600000,8.1967,85,en,"Animation, Family, Comedy, Fantasy","Illumination, Dr. Seuss Enterprises, Universal Animation Studios",Yarrow Cheney,"Benedict Cumberbatch, Rashida Jones, Kenan Thompson","holiday, surrealism, remake, based on children's book, christmas, illumination",433600000,2018,366718679.6867352
333339,tt1677720,Ready Player One,7.589,15920,Released,2018-03-28,175000000,607274134,15.077,140,en,"Adventure, Action, Science Fiction","Amblin Entertainment, Warner Bros. Pictures, Village Roadshow Pictures, De Line Pictures, Dune Entertainment",Steven Spielberg,"Tye Sheridan, Olivia Cooke, Ben Mendelsohn","future, based on novel or book, video game, virtual reality, dystopia, nostalgia, love, film in film, evil corporation, quest, 1980s, 2040s, based on young adult novel, columbus, ohio, vrmmo",432274134,2018,365392813.6867352
928123,tt16194408,The Battle at Lake Changjin II: Water Gate Bridge,6.209,74,Released,2022-02-01,200000000,626203271,1.3356,149,zh,"War, History, Action, Drama","Bona Film Group, Distribution Workshop, China Film Group Corporation, Alibaba Pictures Group, Huaxia Film Distribution, Just Creative Studio, Mandrill Visual Effects",Tsui Hark,"Wu Jing, Jackson Yee, Duan Yihong","korean war (1950-53), historical, chinese communism, communist propaganda, chosin",426203271,2022,359321950.6867352
295693,tt3874544,The Boss Baby,6.453,7173,Released,2017-03-23,125000000,527965936,3.8408,97,en,"Animation, Comedy, Family",DreamWorks Animation,Tom McGrath,"Alec Baldwin, Steve Buscemi, Miles Bakshi","baby, villain, family relationships, puppy, sibling rivalry, unreliable narrator, aftercreditsstinger, baby brother",402965936,2017,336084615.6867352
332562,tt1517451,A Star Is Born,7.498,11786,Released,2018-10-03,36000000,436388866,8.0513,136,en,"Music, Drama, Romance","Warner Bros. Pictures, Live Nation Productions, Metro-Goldwyn-Mayer, Peters Entertainment, Gerber Pictures, Joint Effort",Bradley Cooper,"Lady Gaga, Bradley Cooper, Sam Elliott","concert, country music, waitress, pop star, self-destruction, talent, addiction, death of father, alcoholism, remake, aspiring singer, singer, fame, tinnitus, falling in love, insecurity, alcoholic, death of mother, aspiration, death of parent, showbiz, emotional vulnerability, hearing impaired, brother brother relationship, dramatic, romantic, admiring",400388866,2018,333507545.6867352
281957,tt1663202,The Revenant,7.533,18368,Released,2015-12-25,135000000,532950503,11.7318,157,en,"Western, Drama, Adventure","Monarchy Enterprises S.a.r.l., Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., M Productions, RatPac Entertainment",Alejandro González Iñárritu,"Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson","rape, based on novel or book, parent child relationship, winter, child murder, mountain, grizzly bear, animal attack, wilderness, gore, native american, forest, based on true story, liar, fur trapping, frontier, remake, revenge, survival, murder, bear, snow, scalping, animals, nature, wild west, bear attack, indian attack, dead horse, starvation, 19th century, wolves, ice",397950503,2015,331069182.6867352
580489,tt7097896,Venom: Let There Be Carnage,6.777,10591,Released,2021-09-30,110000000,506863592,12.817,97,en,"Science Fiction, Action, Adventure","Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Arad Productions",Andy Serkis,"Tom Hardy, Woody Harrelson, Michelle Williams","hero, psychopath, superhero, anti hero, villain, alien life-form, based on comic, sequel, fear, aftercreditsstinger, symbiote, carnage",396863592,2021,329982271.6867352
166428,tt2386490,How to Train Your Dragon: The Hidden World,7.745,6555,Released,2019-01-03,129000000,524580592,11.2456,104,en,"Animation, Family, Adventure","DreamWorks Animation, Mad Hatter Entertainment",Dean DeBlois,"Jay Baruchel, America Ferrera, F. Murray Abraham","based on novel or book, flying, villain, vikings (norsemen), sequel, overpopulation, dragon, love interest, based on children's book, insecure",395580592,2019,328699271.6867352
315162,tt3915174,Puss in Boots: The Last Wish,8.216,8104,Released,2022-12-07,90000000,484700000,25.6217,103,en,"Animation, Adventure, Fantasy, Comedy, Family",DreamWorks Animation,Joel Crawford,"Antonio Banderas, Salma Hayek Pinault, Harvey Guillén","fairy tale, sequel, talking dog, spin off, aftercreditsstinger, talking cat, fear of death, amused",394700000,2022,327818679.6867352
474350,tt7349950,It Chapter Two,6.838,8889,Released,2019-09-04,79000000,473123154,8.6943,169,en,"Horror, Thriller","New Line Cinema, Vertigo Entertainment, Double Dream, Rideback",Andy Muschietti,"James McAvoy, Jessica Chastain, Bill Hader","based on novel or book, clown, carnival, sequel, remake, maine, creature, fear, lgbt, ancient evil, loss of a friend",394123154,2019,327241833.6867352
159824,tt2510894,Hotel Transylvania 2,6.766,5833,Released,2015-09-21,80000000,473200000,7.4749,89,en,"Animation, Comedy, Family, Fantasy","Columbia Pictures, Sony Pictures Animation, MRC",Genndy Tartakovsky,"Adam Sandler, Andy Samberg, Selena Gomez","hotel, witch, skeleton, magic, transylvania, technology, marriage, mummy, only child, backpacker, wolfman, zombie, moving out, invisible person, new life, dracula",393200000,2015,326318679.6867352
